K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,vol
6551.407022,3050.391048,3155.237041,-8.857948766,0,0,3074.667905,7379.275431,4919.396188,-26.71446714,0,0,3130.960185,4822.288761,7701.551977,-8.717327928,0,0,-6.354408541,-10.78370426,-14.6339299,4138.871562,0,0,0,0,0,0,3090.029397,-15.68797401,0,0,0,0,-15.8078254,2953.665943,0.000153372
6551.427918,3067.49278,3138.218894,-9.949340343,0,0,3086.962015,7403.427417,4944.420644,-36.20815585,0,0,3118.749658,4866.543703,7608.454931,-3.58920552,0,0,-5.939727695,-13.36832594,-10.39058484,4151.178061,0,0,0,0,0,0,3060.162034,-14.41892066,0,0,0,0,-14.33069841,2983.772774,0.000153372
6551.597758,3081.217873,3125.173159,-14.17018414,0,0,3098.683414,7423.95659,4970.777066,-56.13313702,0,0,3107.707618,4900.914903,7529.915571,-0.54759956,0,0,-5.781671007,-7.160846482,-15.96583755,4155.314866,0,0,0,0,0,0,3032.287364,-14.84970558,0,0,0,0,-14.1114794,3013.041401,0.000153372
6552.273206,3091.92859,3117.164232,-29.88114694,0,0,3113.710266,7453.077215,5001.76385,-133.8798789,0,0,3095.382556,4914.637145,7466.893079,14.35529115,0,0,-9.245181219,-21.95977865,-15.02094623,4141.507174,0,0,0,0,0,0,3001.711018,-20.62590155,0,0,0,0,-19.90755386,3048.517008,0.000153372
6555.547531,3102.456514,3119.73361,-110.9487184,0,0,3141.573873,7493.576452,5072.719041,-345.5340394,0,0,3080.616251,4916.249605,7406.215401,-98.26083414,0,0,-18.61850087,-18.53953299,-55.9344705,4225.41232,0,0,0,0,0,0,2953.509252,-69.24255125,0,0,0,0,-23.14760031,3138.385181,0.000153372
6463.74799,2927.495979,2927.495979,-680.7695983,0,0,2927.495979,7121.780348,4588.203568,-1361.539197,0,0,2927.495979,4588.203568,7121.780348,-1361.539197,0,0,-256.9068163,-513.8136327,-513.8136327,3453.900497,0,0,0,0,0,0,2762.607506,-465.9275411,0,0,0,0,-465.9275411,2762.607506,0.000153372
6555.547531,3119.73361,3102.456514,110.9487184,0,0,3080.616251,7406.215401,4916.249605,98.26083414,0,0,3141.573873,5072.719041,7493.576452,345.5340394,0,0,18.61850088,55.9344705,18.53953301,4225.41232,0,0,0,0,0,0,3138.385181,23.14760031,0,0,0,0,69.24255125,2953.509252,0.000153372
6547.211187,3094.422375,3094.422375,113.3420313,0,0,3094.422375,7452.792547,4924.896953,226.6840627,0,0,3094.422375,4924.896953,7452.792547,226.6840627,0,0,29.02289636,58.04579272,58.04579273,4341.483413,0,0,0,0,0,0,2995.669645,94.08469372,0,0,0,0,94.08469372,2995.669645,0.000153371
6550.866719,3093.884394,3109.582482,57.37851865,0,0,3102.310528,7445.333871,4963.908239,205.3392696,0,0,3101.156349,4930.203706,7474.42169,24.174805,0,0,18.81631387,30.41156127,44.85369422,4258.435418,0,0,0,0,0,0,3011.873721,50.47566353,0,0,0,0,45.00161555,3030.846156,0.000153372
6551.267477,3084.459371,3120.610535,35.03292438,0,0,3097.202082,7440.221089,4948.587239,127.4795238,0,0,3107.867824,4897.616395,7533.854901,12.65217374,0,0,16.34581543,32.94245029,32.44081144,4193.992795,0,0,0,0,0,0,3032.840777,41.07235754,0,0,0,0,40.08155441,3010.249266,0.000153372
6551.313161,3070.905049,3134.347597,27.45981717,0,0,3087.387228,7417.689958,4931.858954,90.06480944,0,0,3117.865417,4865.930237,7605.531432,19.77445925,0,0,16.91179649,30.64693476,37.00025121,4169.839675,0,0,0,0,0,0,3057.550951,42.09922376,0,0,0,0,41.92001319,2985.614838,0.000153372
6551.339972,3053.799262,3151.560626,25.63603686,0,0,3076.041014,7397.20516,4906.958896,73.81716218,0,0,3129.318874,4817.991888,7699.283606,28.72698525,0,0,19.02266942,38.14190731,37.94877036,4145.951247,0,0,0,0,0,0,3086.108824,46.59854331,0,0,0,0,46.97454679,2957.130807,0.000153371
6551.399782,3033.257794,3172.341334,26.26195288,0,0,3062.647895,7369.872459,4880.719122,67.28975526,0,0,3142.951233,4763.158717,7808.646215,37.75805627,0,0,21.60118457,41.12451512,45.28022318,4120.73724,0,0,0,0,0,0,3119.047082,52.49381361,0,0,0,0,53.37568103,2924.541938,0.000153372
6551.510373,3009.337306,3196.704184,28.0380799,0,0,3047.362643,7340.653466,4848.797106,66.13413659,0,0,3158.678847,4696.695759,7938.01963,46.01818303,0,0,24.56253163,48.64326532,49.6068612,4090.971635,0,0,0,0,0,0,3156.719858,58.98168762,0,0,0,0,60.45817841,2887.566768,0.000153372
6551.687344,2982.090114,3224.659261,30.39447172,0,0,3029.965177,7306.154456,4813.706251,67.68339376,0,0,3176.784199,4622.206002,8084.930794,53.89449312,0,0,27.65367026,53.24747571,57.36720531,4056.759011,0,0,0,0,0,0,3199.354718,65.70218246,0,0,0,0,67.91635915,2846.06697,0.000153372
6551.948369,2951.574691,3256.218784,33.05350239,0,0,3010.450171,7268.426484,4773.374199,70.91105015,0,0,3197.343304,4537.872279,8251.500937,61.30295939,0,0,30.89574042,60.55941676,63.02354492,4017.774494,0,0,0,0,0,0,3247.098467,72.46700875,0,0,0,0,75.59546678,2800.004688,0.000153371
6552.313511,2917.859159,3291.394884,35.86514683,0,0,2988.721059,7225.868783,4729.015454,75.0779629,0,0,3220.532983,4445.567853,8436.56408,68.38262441,0,0,34.20168128,65.93106794,70.87565719,3974.213212,0,0,0,0,0,0,3300.045623,79.1608494,0,0,0,0,83.40438584,2749.412128,0.000153372
6552.804986,2881.023789,3330.196155,38.73881762,0,0,2964.756262,7179.469664,4679.555386,79.88321841,0,0,3246.463682,4344.625493,8641.229233,75.07205208,0,0,37.58736772,73.18376364,77.16570725,3926.165183,0,0,0,0,0,0,3358.252332,85.70082331,0,0,0,0,91.27925068,2694.374543,0.000153372
6553.446816,2841.163133,3372.62413,41.61275754,0,0,2938.505646,7128.35309,4625.669493,85.08412849,0,0,3275.281617,4236.299441,8864.827029,81.36690167,0,0,41.00878619,79.05829578,84.976849,3873.871288,0,0,0,0,0,0,3421.741846,92.01838638,0,0,0,0,99.16633054,2635.021936,0.000153372
6554.264448,2798.387845,3418.669945,44.43933418,0,0,2909.954582,7073.005806,4566.812524,90.5796976,0,0,3307.103208,4120.545573,9107.867257,87.17763912,0,0,44.46742084,86.38260018,91.48708319,3817.579228,0,0,0,0,0,0,3490.505533,98.05078772,0,0,0,0,107.0133506,2571.525275,0.000153371
6555.284303,2752.826316,3468.310896,47.17758903,0,0,2879.083718,7012.919061,4503.415811,96.27920724,0,0,3342.053494,3998.386202,9369.827772,92.43114889,0,0,47.92873623,92.63203141,99.08291349,3757.630188,0,0,0,0,0,0,3564.50109,103.7369191,0,0,0,0,114.7646988,2504.095194,0.000153372
6556.533243,2704.626668,3521.506306,49.78931923,0,0,2845.89951,6948.304898,4435.293142,102.1417138,0,0,3380.233464,3870.201773,9650.732081,97.01556309,0,0,51.37950418,100.0772254,105.4407913,3694.418748,0,0,0,0,0,0,3643.648315,109.0153407,0,0,0,0,122.3585288,2432.982583,0.000153372
6558.037905,2653.958682,3578.192938,52.23703904,0,0,2810.418394,6878.910998,4362.762577,108.1212216,0,0,3421.733226,3736.92373,9950.009173,100.8269345,0,0,54.78190455,106.550175,112.5774432,3628.426802,0,0,0,0,0,0,3727.823561,113.8235511,0,0,0,0,129.7249514,2358.479765,0.000153372
6559.823934,2601.015878,3638.27986,54.48303827,0,0,2772.683834,6804.789631,4285.945706,114.1845241,0,0,3466.611903,3599.27388,10267.17373,103.747629,0,0,58.10779239,114.0454748,118.3856948,3560.207727,0,0,0,0,0,0,3816.853971,118.09807,0,0,0,0,136.7849846,2280.921225,0.000153371
6561.915106,2546.029373,3701.631049,56.48910624,0,0,2732.760891,6726.004809,4205.038754,120.2839881,0,0,3514.899531,3458.112682,10601.48544,105.6724368,0,0,61.31020767,120.4591625,124.7816682,3490.396221,0,0,0,0,0,0,3910.511365,121.7750281,0,0,0,0,143.4500133,2200.683923,0.000153372
6564.332538,2489.551499,3767.778654,58.21668741,0,0,2690.748301,6643.745524,4119.24768,126.3647957,0,0,3566.581853,3314.460474,10951.86694,106.5019539,0,0,64.34594708,127.382787,130.0010013,3419.695075,0,0,0,0,0,0,4008.505177,124.7911087,0,0,0,0,149.6216637,2118.187703,0.000153372
6567.022177,2431.055783,3837.032923,58.43897794,0,0,2646.324299,6554.621258,4030.675936,129.7427084,0,0,3621.764408,3169.601874,11317.45576,104.0132033,0,0,65.83678038,131.4154585,131.931663,3348.390422,0,0,0,0,0,0,4111.213013,124.6089787,0,0,0,0,152.1440554,2033.036731,0.000153173
6570.227444,2369.831567,3911.078209,57.15973926,0,0,2599.644012,6458.362666,3940.213383,130.1997188,0,0,3681.265764,3020.963603,11704.09945,98.43923821,0,0,65.68201158,132.3925519,130.3354944,3277.284267,0,0,0,0,0,0,4218.952058,121.1603111,0,0,0,0,150.8385218,1945.760816,0.000147175
6573.804251,2308.095532,3987.12147,55.53473319,0,0,2551.362295,6359.386314,3846.062867,130.1345737,0,0,3743.854708,2872.995816,12102.42301,92.00435905,0,0,65.12150941,131.7304036,128.7556341,3207.69682,0,0,0,0,0,0,4329.72185,117.0248681,0,0,0,0,148.6327031,1857.800905,0.000141437
6577.74718,2245.873054,4065.115665,53.58522233,0,0,2501.749316,6257.419087,3749.578176,129.4822579,0,0,3809.239403,2726.073127,12510.88448,84.85863141,0,0,64.14970385,131.2533489,125.3454665,3140.486444,0,0,0,0,0,0,4442.877575,112.2662365,0,0,0,0,145.5341779,1769.762774,0.000135966
6582.041064,2183.535785,4144.628472,51.33654478,0,0,2451.124324,6152.3794,3652.117895,128.1695065,0,0,3877.039933,2581.763741,12926.39599,77.17667258,0,0,62.75999702,129.0887581,121.95123,3076.479583,0,0,0,0,0,0,4557.680661,106.9527603,0,0,0,0,141.5574843,1682.281714,0.000130772
6586.659592,2121.538758,4225.099612,48.81759528,0,0,2399.859008,6045.458403,3553.977627,126.1209139,0,0,3946.779362,2440.696629,13346.42082,69.14946726,0,0,60.95455958,126.6760579,117.1421804,3016.436069,0,0,0,0,0,0,4673.299254,101.1563332,0,0,0,0,136.7247523,1596.015358,0.000125863
6591.564158,2060.326681,4305.929952,46.06002571,0,0,2348.374191,5937.18113,3456.315633,123.262164,0,0,4017.882442,2304.125595,13767.40417,60.97793881,0,0,58.7373768,122.753972,112.1955352,2961.016201,0,0,0,0,0,0,4788.808704,94.95083119,0,0,0,0,131.0656354,1511.636288,0.000121246
6596.703234,2000.403164,4386.409771,43.09728884,0,0,2297.139587,5828.82312,3359.735227,119.5261911,0,0,4089.673349,2172.789537,14185.90386,52.86296431,0,0,56.12031023,118.366625,106.114616,2910.749483,0,0,0,0,0,0,4903.1968,88.41026063,0,0,0,0,124.6171263,1429.823517,0.000116928
6602.012117,1942.262136,4465.786333,39.96358996,0,0,2246.667538,5721.302176,3265.367978,114.8575739,0,0,4161.380931,2047.746369,14597.77736,44.99678597,0,0,53.11815719,112.6139861,99.85864266,2866.008841,0,0,0,0,0,0,5015.373122,81.60691003,0,0,0,0,117.4232422,1351.252643,0.000112916
6607.413362,1886.439772,4543.213675,36.69280777,0,0,2197.507388,5616.024732,3174.00482,109.2178511,0,0,4232.146059,1929.734357,14998.84988,37.55338,0,0,49.75248663,106.321551,92.68839552,2826.991641,0,0,0,0,0,0,5124.18201,74.60946806,0,0,0,0,109.5344026,1276.585728,0.000109217
6612.817692,1833.457403,4617.813365,33.31721524,0,0,2150.235855,5514.173459,3086.769963,102.5883884,0,0,4301.034912,1819.656153,15384.4835,30.68047252,0,0,46.04744207,98.82414364,85.36562462,2793.711501,0,0,0,0,0,0,5228.419089,67.48089837,0,0,0,0,101.0061304,1206.461876,0.000105835
6618.125812,1783.858942,4688.644308,29.86648618,0,0,2105.447047,5417.237805,3004.550381,94.97343254,0,0,4367.056203,1718.197962,15750.02685,24.49251217,0,0,42.03208511,90.8170776,77.31126284,2766.001161,0,0,0,0,0,0,5326.851786,60.27684498,0,0,0,0,91.8980046,1141.488067,0.000102777
6623.230845,1738.161817,4754.761562,26.36682245,0,0,2063.738732,5326.524467,2928.430459,86.40115341,0,0,4429.184647,1626.122801,16090.61579,19.0661364,0,0,37.73708091,81.79090299,69.15742063,2743.527425,0,0,0,0,0,0,5418.244587,53.04433997,0,0,0,0,82.27275298,1082.230223,0.000100046
6628.021691,1696.88144,4815.205325,22.84012345,0,0,2025.698293,5243.494486,2859.298685,76.92345704,0,0,4486.388472,1544.031274,16401.52261,14.43703676,0,0,33.19591923,72.35611112,60.42756582,2725.81806,0,0,0,0,0,0,5501.387305,45.82051818,0,0,0,0,72.19451675,1029.205378,9.76473E-05
6632.386804,1660.489883,4869.057333,19.30353505,0,0,1991.887112,5169.416525,2798.131923,66.61430254,0,0,4537.660104,1472.543006,16678.09741,10.59983766,0,0,28.44200368,62.10337716,51.66463758,2712.29994,0,0,0,0,0,0,5575.125377,38.6320913,0,0,0,0,61.72776606,982.875675,9.55851E-05
6636.218616,1629.430859,4915.443606,15.76935515,0,0,1962.825103,5105.579787,2745.720626,55.56783858,0,0,4582.049361,1412.143647,16916.0538,7.509582002,0,0,23.50997596,51.58282775,42.45707611,2702.344741,0,0,0,0,0,0,5638.391047,31.49545573,0,0,0,0,50.93657941,943.6435096,9.38608E-05
6639.418075,1604.085919,4953.586383,12.24507071,0,0,1938.974646,5053.049672,2702.848911,43.89514461,0,0,4618.697656,1363.294003,17111.49662,5.08513824,0,0,18.43329432,40.44591469,33.28726259,2695.3197,0,0,0,0,0,0,5690.235254,24.41702562,0,0,0,0,39.8836804,911.8477367,9.24781E-05
6641.899265,1584.782184,4982.814874,8.733684708,0,0,1920.726091,5012.794393,2670.10997,31.72100779,0,0,4646.870967,1326.334342,17261.14953,3.213731044,0,0,13.24544841,29.20026117,23.78153245,2690.639468,0,0,0,0,0,0,5729.857492,17.39412294,0,0,0,0,28.62981529,887.7610989,9.14393E-05
6643.593523,1571.768331,5002.605763,5.234474302,0,0,1908.384838,4985.526159,2648.013193,19.1810587,0,0,4665.989256,1301.547164,17362.40986,1.756838514,0,0,7.97855196,17.5315968,14.38261104,2687.81499,0,0,0,0,0,0,5756.631918,10.41664857,0,0,0,0,17.23410956,871.5889878,9.07463E-05
6644.452956,1565.218224,5012.593601,1.743809315,0,0,1902.160777,4971.766625,2636.876481,6.418591173,0,0,4675.651049,1289.106273,17413.49792,0.556646086,0,0,2.664789673,5.923107828,4.736050866,2686.494654,0,0,0,0,0,0,5770.128558,3.468790968,0,0,0,0,5.754044471,863.4686072,9.03994E-05
6644.452956,1565.218224,5012.593601,-1.743809315,0,0,1902.160777,4971.766625,2636.876481,-6.418591173,0,0,4675.651049,1289.106273,17413.49792,-0.556646086,0,0,-2.664789673,-5.923107827,-4.736050866,2686.494654,0,0,0,0,0,0,5770.128558,-3.468790968,0,0,0,0,-5.754044471,863.4686072,9.03994E-05
6643.593523,1571.768331,5002.605763,-5.234474302,0,0,1908.384838,4985.526159,2648.013193,-19.1810587,0,0,4665.989256,1301.547164,17362.40986,-1.756838514,0,0,-7.97855196,-17.5315968,-14.38261104,2687.81499,0,0,0,0,0,0,5756.631918,-10.41664857,0,0,0,0,-17.23410956,871.5889878,9.07463E-05
6641.899265,1584.782184,4982.814874,-8.733684708,0,0,1920.726091,5012.794393,2670.10997,-31.72100779,0,0,4646.870967,1326.334342,17261.14953,-3.213731044,0,0,-13.24544841,-29.20026117,-23.78153245,2690.639468,0,0,0,0,0,0,5729.857492,-17.39412294,0,0,0,0,-28.62981529,887.7610989,9.14393E-05
6639.418075,1604.085919,4953.586383,-12.24507071,0,0,1938.974646,5053.049672,2702.848911,-43.89514461,0,0,4618.697656,1363.294003,17111.49662,-5.08513824,0,0,-18.43329432,-40.44591469,-33.28726259,2695.3197,0,0,0,0,0,0,5690.235254,-24.41702562,0,0,0,0,-39.8836804,911.8477367,9.24781E-05
6636.218616,1629.430859,4915.443606,-15.76935515,0,0,1962.825103,5105.579787,2745.720626,-55.56783858,0,0,4582.049361,1412.143647,16916.0538,-7.509582002,0,0,-23.50997596,-51.58282775,-42.45707611,2702.344741,0,0,0,0,0,0,5638.391047,-31.49545573,0,0,0,0,-50.93657941,943.6435096,9.38608E-05
6632.386804,1660.489883,4869.057333,-19.30353505,0,0,1991.887112,5169.416525,2798.131923,-66.61430254,0,0,4537.660104,1472.543006,16678.09741,-10.59983766,0,0,-28.44200368,-62.10337716,-51.66463758,2712.29994,0,0,0,0,0,0,5575.125377,-38.6320913,0,0,0,0,-61.72776606,982.875675,9.55851E-05
6628.021691,1696.88144,4815.205325,-22.84012345,0,0,2025.698293,5243.494486,2859.298685,-76.92345704,0,0,4486.388472,1544.031274,16401.52261,-14.43703676,0,0,-33.19591923,-72.35611112,-60.42756582,2725.81806,0,0,0,0,0,0,5501.387305,-45.82051818,0,0,0,0,-72.19451675,1029.205378,9.76473E-05
6623.230845,1738.161817,4754.761562,-26.36682245,0,0,2063.738732,5326.524467,2928.430459,-86.40115341,0,0,4429.184647,1626.122801,16090.61579,-19.0661364,0,0,-37.73708091,-81.79090299,-69.15742063,2743.527425,0,0,0,0,0,0,5418.244587,-53.04433997,0,0,0,0,-82.27275298,1082.230223,0.000100046
6618.125812,1783.858942,4688.644308,-29.86648618,0,0,2105.447047,5417.237805,3004.550381,-94.97343254,0,0,4367.056203,1718.197962,15750.02685,-24.49251217,0,0,-42.03208511,-90.8170776,-77.31126284,2766.001161,0,0,0,0,0,0,5326.851786,-60.27684498,0,0,0,0,-91.8980046,1141.488067,0.000102777
6612.817692,1833.457403,4617.813365,-33.31721524,0,0,2150.235855,5514.173459,3086.769963,-102.5883884,0,0,4301.034912,1819.656153,15384.4835,-30.68047252,0,0,-46.04744207,-98.82414364,-85.36562462,2793.711501,0,0,0,0,0,0,5228.419089,-67.48089837,0,0,0,0,-101.0061304,1206.461876,0.000105835
6607.413362,1886.439772,4543.213675,-36.69280777,0,0,2197.507388,5616.024732,3174.00482,-109.2178511,0,0,4232.146059,1929.734357,14998.84988,-37.55338,0,0,-49.75248663,-106.321551,-92.68839552,2826.991641,0,0,0,0,0,0,5124.18201,-74.60946806,0,0,0,0,-109.5344026,1276.585728,0.000109217
6602.012117,1942.262136,4465.786333,-39.96358996,0,0,2246.667538,5721.302176,3265.367978,-114.8575739,0,0,4161.380931,2047.746369,14597.77736,-44.99678597,0,0,-53.11815719,-112.6139861,-99.85864266,2866.008841,0,0,0,0,0,0,5015.373122,-81.60691003,0,0,0,0,-117.4232422,1351.252643,0.000112916
6596.703234,2000.403164,4386.409771,-43.09728884,0,0,2297.139587,5828.82312,3359.735227,-119.5261911,0,0,4089.673349,2172.789537,14185.90386,-52.86296431,0,0,-56.12031023,-118.366625,-106.114616,2910.749483,0,0,0,0,0,0,4903.1968,-88.41026063,0,0,0,0,-124.6171263,1429.823517,0.000116928
6591.564158,2060.326681,4305.929952,-46.06002571,0,0,2348.374191,5937.18113,3456.315633,-123.262164,0,0,4017.882442,2304.125595,13767.40417,-60.97793881,0,0,-58.7373768,-122.753972,-112.1955352,2961.016201,0,0,0,0,0,0,4788.808704,-94.95083119,0,0,0,0,-131.0656354,1511.636288,0.000121246
6586.659592,2121.538758,4225.099612,-48.81759528,0,0,2399.859008,6045.458403,3553.977627,-126.1209139,0,0,3946.779362,2440.696629,13346.42082,-69.14946726,0,0,-60.95455958,-126.6760579,-117.1421804,3016.436069,0,0,0,0,0,0,4673.299254,-101.1563332,0,0,0,0,-136.7247523,1596.015358,0.000125863
6582.041064,2183.535785,4144.628472,-51.33654478,0,0,2451.124324,6152.3794,3652.117895,-128.1695065,0,0,3877.039933,2581.763741,12926.39599,-77.17667258,0,0,-62.75999702,-129.0887581,-121.95123,3076.479583,0,0,0,0,0,0,4557.680661,-106.9527603,0,0,0,0,-141.5574843,1682.281714,0.000130772
6577.74718,2245.873054,4065.115665,-53.58522233,0,0,2501.749316,6257.419087,3749.578176,-129.4822579,0,0,3809.239403,2726.073127,12510.88448,-84.85863141,0,0,-64.14970385,-131.2533489,-125.3454665,3140.486444,0,0,0,0,0,0,4442.877575,-112.2662365,0,0,0,0,-145.5341779,1769.762774,0.000135966
6573.804251,2308.095532,3987.12147,-55.53473319,0,0,2551.362295,6359.386314,3846.062867,-130.1345737,0,0,3743.854708,2872.995816,12102.42301,-92.00435905,0,0,-65.12150941,-131.7304036,-128.7556341,3207.69682,0,0,0,0,0,0,4329.72185,-117.0248681,0,0,0,0,-148.6327031,1857.800905,0.000141437
6570.227444,2369.831567,3911.078209,-57.15973926,0,0,2599.644012,6458.362666,3940.213383,-130.1997188,0,0,3681.265764,3020.963603,11704.09945,-98.43923821,0,0,-65.68201157,-132.3925519,-130.3354944,3277.284267,0,0,0,0,0,0,4218.952058,-121.1603111,0,0,0,0,-150.8385218,1945.760816,0.000147175
6567.022177,2431.055783,3837.032923,-58.43897794,0,0,2646.324299,6554.621258,4030.675936,-129.7427084,0,0,3621.764408,3169.601874,11317.45576,-104.0132033,0,0,-65.83678038,-131.4154585,-131.931663,3348.390422,0,0,0,0,0,0,4111.213013,-124.6089787,0,0,0,0,-152.1440554,2033.036731,0.000153173
6564.332538,2489.551499,3767.778654,-58.21668741,0,0,2690.748301,6643.745524,4119.24768,-126.3647957,0,0,3566.581853,3314.460474,10951.86694,-106.5019539,0,0,-64.34594708,-127.382787,-130.0010013,3419.695075,0,0,0,0,0,0,4008.505177,-124.7911087,0,0,0,0,-149.6216637,2118.187703,0.000153372
6561.915106,2546.029373,3701.631049,-56.48910624,0,0,2732.760891,6726.004809,4205.038754,-120.2839881,0,0,3514.899531,3458.112682,10601.48544,-105.6724368,0,0,-61.31020767,-120.4591625,-124.7816682,3490.396221,0,0,0,0,0,0,3910.511365,-121.7750281,0,0,0,0,-143.4500133,2200.683923,0.000153372
6559.823934,2601.015878,3638.27986,-54.48303827,0,0,2772.683834,6804.789631,4285.945706,-114.1845241,0,0,3466.611903,3599.27388,10267.17373,-103.747629,0,0,-58.10779239,-114.0454747,-118.3856948,3560.207727,0,0,0,0,0,0,3816.853971,-118.09807,0,0,0,0,-136.7849846,2280.921225,0.000153371
6558.037905,2653.958682,3578.192938,-52.23703904,0,0,2810.418394,6878.910998,4362.762577,-108.1212216,0,0,3421.733226,3736.92373,9950.009173,-100.8269345,0,0,-54.78190455,-106.550175,-112.5774432,3628.426802,0,0,0,0,0,0,3727.823561,-113.8235511,0,0,0,0,-129.7249514,2358.479765,0.000153372
6556.533243,2704.626668,3521.506306,-49.78931923,0,0,2845.89951,6948.304898,4435.293142,-102.1417138,0,0,3380.233464,3870.201773,9650.732081,-97.01556309,0,0,-51.37950418,-100.0772254,-105.4407913,3694.418748,0,0,0,0,0,0,3643.648315,-109.0153407,0,0,0,0,-122.3585288,2432.982583,0.000153372
6555.284303,2752.826316,3468.310896,-47.17758903,0,0,2879.083718,7012.919061,4503.415811,-96.27920724,0,0,3342.053494,3998.386202,9369.827772,-92.43114889,0,0,-47.92873623,-92.63203141,-99.08291349,3757.630188,0,0,0,0,0,0,3564.50109,-103.7369191,0,0,0,0,-114.7646988,2504.095194,0.000153372
6554.264448,2798.387845,3418.669945,-44.43933418,0,0,2909.954582,7073.005806,4566.812524,-90.5796976,0,0,3307.103208,4120.545573,9107.867257,-87.17763912,0,0,-44.46742084,-86.38260018,-91.48708319,3817.579228,0,0,0,0,0,0,3490.505533,-98.05078772,0,0,0,0,-107.0133506,2571.525275,0.000153371
6553.446816,2841.163133,3372.62413,-41.61275754,0,0,2938.505646,7128.35309,4625.669493,-85.08412849,0,0,3275.281617,4236.299441,8864.827029,-81.36690167,0,0,-41.00878619,-79.05829578,-84.976849,3873.871288,0,0,0,0,0,0,3421.741846,-92.01838638,0,0,0,0,-99.16633054,2635.021936,0.000153372
6552.804986,2881.023789,3330.196155,-38.73881762,0,0,2964.756262,7179.469664,4679.555386,-79.88321841,0,0,3246.463682,4344.625493,8641.229233,-75.07205208,0,0,-37.58736772,-73.18376364,-77.16570725,3926.165183,0,0,0,0,0,0,3358.252332,-85.70082331,0,0,0,0,-91.27925068,2694.374543,0.000153372
6552.313511,2917.859159,3291.394884,-35.86514683,0,0,2988.721059,7225.868783,4729.015454,-75.0779629,0,0,3220.532983,4445.567853,8436.56408,-68.38262441,0,0,-34.20168128,-65.93106793,-70.87565719,3974.213212,0,0,0,0,0,0,3300.045623,-79.1608494,0,0,0,0,-83.40438584,2749.412128,0.000153372
6551.948369,2951.574691,3256.218784,-33.05350238,0,0,3010.450171,7268.426484,4773.374199,-70.91105014,0,0,3197.343304,4537.872279,8251.500937,-61.30295939,0,0,-30.89574042,-60.55941676,-63.02354492,4017.774494,0,0,0,0,0,0,3247.098467,-72.46700875,0,0,0,0,-75.59546678,2800.004688,0.000153371
6551.687344,2982.090114,3224.659261,-30.39447172,0,0,3029.965177,7306.154456,4813.706251,-67.68339376,0,0,3176.784199,4622.206002,8084.930794,-53.89449312,0,0,-27.65367025,-53.24747571,-57.36720531,4056.759011,0,0,0,0,0,0,3199.354718,-65.70218246,0,0,0,0,-67.91635915,2846.06697,0.000153372
6551.510373,3009.337306,3196.704184,-28.0380799,0,0,3047.362643,7340.653466,4848.797106,-66.13413659,0,0,3158.678847,4696.695759,7938.01963,-46.01818303,0,0,-24.56253163,-48.64326532,-49.6068612,4090.971635,0,0,0,0,0,0,3156.719858,-58.98168762,0,0,0,0,-60.45817841,2887.566768,0.000153372
6551.399782,3033.257794,3172.341334,-26.26195288,0,0,3062.647895,7369.872459,4880.719122,-67.28975526,0,0,3142.951233,4763.158717,7808.646215,-37.75805627,0,0,-21.60118457,-41.12451512,-45.28022317,4120.73724,0,0,0,0,0,0,3119.047082,-52.49381361,0,0,0,0,-53.37568103,2924.541938,0.000153372
6551.339972,3053.799262,3151.560626,-25.63603686,0,0,3076.041014,7397.20516,4906.958896,-73.81716218,0,0,3129.318874,4817.991888,7699.283606,-28.72698524,0,0,-19.02266942,-38.14190731,-37.94877036,4145.951247,0,0,0,0,0,0,3086.108824,-46.59854331,0,0,0,0,-46.97454679,2957.130807,0.000153371
6551.313161,3070.905049,3134.347597,-27.45981717,0,0,3087.387228,7417.689958,4931.858954,-90.06480943,0,0,3117.865417,4865.930237,7605.531432,-19.77445925,0,0,-16.91179649,-30.64693475,-37.00025121,4169.839675,0,0,0,0,0,0,3057.550951,-42.09922376,0,0,0,0,-41.92001319,2985.614838,0.000153372
6551.267477,3084.459371,3120.610535,-35.03292437,0,0,3097.202082,7440.221089,4948.587239,-127.4795238,0,0,3107.867824,4897.616395,7533.854901,-12.65217374,0,0,-16.34581543,-32.94245028,-32.44081143,4193.992795,0,0,0,0,0,0,3032.840777,-41.07235754,0,0,0,0,-40.08155441,3010.249266,0.000153372
